,handle,title,description,Vendor,type,id,Option1 Name,Option1 Value,Compare At Price,price,Published,Requires Shipping,SKU,Tags,Taxable,Weight in grams,Image URL,Image Position,Image Alt Text
108,miriquidi-rub-markus-saemmer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Miriquidi_uebersichtweb.jpg?v=1623157163,1.0,
109,miriquidi-rub-markus-saemmer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/Direkt_vom_Feld_Miriquidi1-min.jpg?v=1623157163,2.0,
110,miriquidi-rub-markus-saemmer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/Direkt_vom_Feld_Miriquidi2-min.jpg?v=1623157163,3.0,
111,miriquidi-rub-markus-saemmer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Miriquidi_Probiertueteweb.jpg?v=1623157163,4.0,
112,miriquidi-rub-markus-saemmer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/DVF_Miriquidi_Gewurzschneider_freigestellt_web.jpg?v=1623157210,5.0,
113,miriquidi-rub-markus-saemmer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Miriquidi_Gewuerzdoseweb.jpg?v=1623157210,6.0,
114,miriquidi-rub-markus-saemmer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Miriquidi_Doypackweb.jpg?v=1623157210,7.0,
115,miriquidi-rub-markus-saemmer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Miriquidi-min.jpg?v=1623157210,8.0,
116,miriquidi-rub-markus-saemmer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Miriquidi2-min.jpg?v=1623157210,9.0,
117,miriquidi-rub-markus-saemmer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Miriquidi1-min.jpg?v=1623157210,10.0,
118,wacholderbeeren,Wacholderbeeren,"<h2>Herkunft</h2>
Unsere Wacholderbeeren stammen aus der Region rund um Rrogozhinë in Albanien. Dort wachsen sie wild auf über 2000m Höhe und werden im Spätsommer wild gesammelt. Die Bewohnern in den umliegenden Dörfern ernten und sammeln die Beeren in den biozertifizierten Gebieten in den Bergen, während die Kooperative BIDAJ die Wacholderbeeren vermarktet. Die Dorfbewohner bekommen überdurchschnittliche Löhne und werden regelmäßig geschult, wie sie die Ernte möglichst umweltfreundlich gestalten können. Nach der Ernte werden die Beeren schonend getrocknet, wodurch sie ihre charakteristisch blau-schwarze Farbe erhalten. 
<p> <img src=""https://cdn.shopify.com/s/files/1/1541/6109/files/Direkt_vom_Feld_Albanien_480x480.png?v=1604415144"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/1541/6109/files/Direkt_vom_Feld_Albanien_480x480.png?v=1604415144""></p>
<h2>
<span><b>Aroma und Verwendung</b></span> </h2>
<p>Das Aroma der blau-schwarzen Wacholderbeeren erinnert an Nadelwälder und passt hervorragend an deftige Gerichte. Duft<span data-mce-fragment=""1""> und Geschmack sind angenehm</span><span data-mce-fragment=""1""> holzig, frisch harzig und blumig. Braten, Marinaden, Ragouts oder Pasteten setzt die Wacholderbeere das geschmackliche i-Tüpfelchen auf.</span></p>
<h3>
<br>Unsere Top 5 Verwendungsmöglichkeiten für Wacholderbeeren:</h3>
<ol>
<li>
<p>Deftige Gerichte wie Wild- oder Sauerbraten  </p>
</li>
<li>
<p>Kohlgerichte wie Sauerkraut oder geschmortes Kraut</p>
</li>
<li>
<p>Marinaden für Fleisch und Gemüse  </p>
</li>
<li>
<p>Suppen, Saucen oder Eintöpfe </p>
</li>
<li>
<p>Selbstgemachte Liköre, Schnäpse und andere Getränke    </p>
</li>
</ol>
<h3 align=""justify"">Bei der Verwendung zu beachten:</h3>
<p>Wacholderbeeren können sowohl im Ganzen, als auch zerkleinert verwendet werden. Bricht man die Wacholderbeeren vor der Verwendung, z. B. mit einem <meta charset=""UTF-8""><a href=""https://direktvomfeld.eu/products/moerser?_pos=2&amp;_sid=1e1d5fdc4&amp;_ss=r"" title=""Link zu Gewürzmörser Direkt vom Feld"" data-mce-fragment=""1"" data-mce-href=""https://direktvomfeld.eu/products/moerser?_pos=2&amp;_sid=1e1d5fdc4&amp;_ss=r"" target=""_blank"">Gewürzmörser</a> auf, entfaltet sich das volle Aroma. Im Ganzen können Wacholderbeeren nach Belieben mit gekocht und vor dem Verzehr wieder entfernt werden, oder im Essen belassen werden. </p>
<h2><b>Wirkung auf den Körper</b></h2>
Wie bei allen anderen Gewürzen auch, achten wir bei unseren Wacholderbeeren auf einen hohen Anteil an ätherischen Ölen. Diese sind nicht nur verantwortlich für das besonders intensive Aroma, sondern auch für die positive Wirkung auf unseren Organismus. Aufgrund der Verordnung (EG) Nr. 1924/2006 dürfen wir an dieser Stelle leider keine gesundheitsbezogenen Angaben zu unseren Gewürzen machen. Bitte recherchiere selbst, welche Wirkungen Gewürze auf unsere Gesundheit haben.",Direkt vom Feld,Gewürze,<built-in function id>,100g Nachfüllpack,100g Nachfüllpack,,6.90,True,True,74-02-100,"Gewürze
",True,150,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Wacholder_Doypackweb.jpg?v=1607350962 ,,None 
119,wacholderbeeren,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/Wachholder_Uebersicht_neu-min.jpg?v=1607350962,1.0,
120,wacholderbeeren,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Wacholder_Doypackweb.jpg?v=1607350962,2.0,
121,roter-urwaldpfeffer,Urwaldpfeffer - Special,"<p>Von unserer Kooperative <a href=""https://direktvomfeld.eu/blogs/erzeuger-produzenten/kooperative-organic-wayanad?_pos=1&amp;_sid=b9cfd34e5&amp;_ss=r"" title=""Link zu Organic Wayanad Direkt vom Feld"" target=""_blank"">Organic Wayanad</a> haben wir zwei ganz besondere Raritäten bekommen: Geräucherten Urwaldpfeffer und Schwarzen Urwaldpfeffer Spätlese. </p>
<h2 align=""justify"">Herkunft </h2>
<p>Beide Spezialitäten stammen ebenso wie der <a href=""https://direktvomfeld.eu/products/urwaldpfeffer?_pos=1&amp;_psq=schwarzer-urwald&amp;_ss=e&amp;_v=1.0"" title=""Link zu Schwarzem Urwaldpfeffer Direkt vom Feld"" target=""_blank"">Schwarze Urwaldpfeffer</a> aus der Wayanad-Bergregion im Süd-Westen Indiens. In Wayanad liegt der Ursprung des Pfeffers. Unsere Kooperative <a href=""https://direktvomfeld.eu/blogs/erzeuger-produzenten/kooperative-organic-wayanad"" title=""Link zu Kooperative Organic Wayanad Direkt vom Feld"" target=""_blank"">Organic Wayanad</a> baut dort ausschließlich alte ursprüngliche Pfeffersorten an, die nicht auf Ertrag gezüchtet oder gekreuzt wurden und deshalb besonders intensiv und aromatisch sind.  Die zur Kooperative gehörenden Kleinbauern bauen den Pfeffer in Mischkulturen zusammen mit Kaffee, <a href=""https://direktvomfeld.eu/products/kakaobohnen?_pos=10&amp;_sid=73ffbe1b4&amp;_ss=r"" title=""Link zu Kakaobohnen Direkt vom Feld"" target=""_blank"">Kakao</a>, Bananenstauden und anderen Gewürzen an. Geerntet wird von Hand, anschließend werden die Pfefferbeeren schonend getrocknet. </p>
<p> <img data-mce-fragment=""1"" style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn.shopify.com/s/files/1/1541/6109/files/Direkt_vom_Feld_Indien_Kreuzkuemmel_web_480x480.jpg?v=1607074231"" alt="""" data-mce-selected=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/1541/6109/files/Direkt_vom_Feld_Indien_Kreuzkuemmel_web_480x480.jpg?v=1607074231""></p>
<h2>Geräucherter Urwaldpfeffer</h2>
<p>Der Geräucherte Urwaldpfeffer ist eine besondere Pfefferspezialität und punktet mit fruchtiger Schärfe und rauchigem Aroma.  Bereits beim öffnen der Tüte entfaltet sich ein intensiv, rauchiger Duft, der an Schinken erinnert. Besonders Marinaden für Fleisch, Gemüse, Tofu oder Fisch werden durch den geräucherten Urwaldpfeffer unschlagbar lecker. Aber auch zum Nachwürzen, für Salate und Soßen ist der besondere Pfeffer bestens geeignet.</p>
<p><strong>Unsere Empfehlung: </strong><a href=""https://direktvomfeld.eu/products/urwaldpfeffer?_pos=1&amp;_psq=schwarzer-urwald&amp;_ss=e&amp;_v=1.0"" title=""Link zu Schwarzem Urwaldpfeffer Direkt vom Feld"" target=""_blank"">Schwarzen Urwaldpfeffer</a> und geräucherten Urwaldpfeffer 1:1 in der Pfeffermühle mischen, um Speisen ein einzigartig fruchtiges Aroma mit leichter Rauchnote zu verleihen. </p>
<h2><strong>Schwarzer Urwaldpfeffer Spätlese </strong></h2>
<p>Auch der Spätlese Pfeffer ist eine besondere Rarität aus dem Süden Indiens. Weinliebhaber kennen den Begriff Spätlese sicher schon, doch auch bei Gewürzen hängt das Aroma maßgeblich vom Zeitpunkt der Ernte ab. Die Pfefferbeeren des Spätlesepfeffers werden von unserer Kooperative <a href=""https://direktvomfeld.eu/blogs/erzeuger-produzenten/kooperative-organic-wayanad?_pos=1&amp;_sid=ff17de883&amp;_ss=r"" title=""Link zu Organic Wayanad Direkt vom Feld"" target=""_blank"">Organic Wayanad</a> erst geerntet, wenn sie ihre volle Reife haben und damit einige Wochen nach der eigentlichen Pfefferernte. Dadurch entsteht ein besonders intensives, vollmundiges Aroma mit warmer, milder Schärfe und süßlichen Nuancen.</p>
<h3><strong></strong></h3>
<h3>Unsere Top 5 Verwendungsmöglichkeiten für unsere Urwaldpfeffer Specials. </h3>
<ol>
<li>
<p>Marinaden für Fleisch, Gemüse oder Tofu </p>
</li>
<li>
<p>Dips, Soßen oder Aufstriche </p>
</li>
<li>
<p>Bunte Salate </p>
</li>
<li>
<p>Frisches Obst wie Mango, Himbeeren oder Ananas, mit Schwarzem Urwaldpfeffer Spätlese</p>
</li>
<li>
<p>Als Topping auf Suppen, Steak, belegtem Brot oder Ofengemüse </p>
</li>
</ol>
<h3><strong>Bei der Verwendung zu beachten:</strong></h3>
<p align=""justify"">Wir empfehlen Pfeffer immer im Ganzen zu kaufen und frisch zu mahlen. Dafür eignet sich eine <a href=""https://direktvomfeld.eu/products/pfeffer-oder-salzmuehle-acacia"" title=""Link zu Holzmühle Direkt vom Feld"" target=""_blank"">Gewürzmühle</a> oder ein <a href=""https://direktvomfeld.eu/products/moerser?_pos=1&amp;_sid=61e1c91e7&amp;_ss=r"" title=""Link zu Mörser Direkt vom Feld"" target=""_blank"">Mörser</a>. Dadurch, dass das Pfefferkorn erst kurz vor dem Verzehr aufgebrochen wird, entfalten sich viel mehr ätherische Öle und es entsteht ein unverwechselbares Aroma, das nicht mit bereits gemahlenem Pfeffer zu vergleichen ist. </p>
<p align=""justify"">Das Aroma unserer Pfefferspezialitäten ist so besonders, das es nicht verkocht werden sollte. Deshalb empfehlen wir besonders den Schwarzen Urwaldpfeffer Spätlese für die kalte Küche bzw. als Topping für bereits fertig gekochte Gerichte zu verwenden. </p>
<h2><strong>Wirkung<em>  </em></strong></h2>
<p align=""justify"">Wie bei allen anderen Gewürzen auch, achten wir bei unseren Urwaldpfeffer Specials auf einen hohen Anteil an ätherischen Ölen. Diese sind nicht nur verantwortlich für das besonders intensive Aroma, sondern auch für die positive Wirkung auf unseren Organismus.</p>
<p align=""justify"">Aufgrund der Verordnung (EG) Nr. 1924/2006 dürfen wir an dieser Stelle leider keine gesundheitsbezogenen Angaben zu unseren Gewürzen machen. Bitte recherchiere selbst, welche Wirkungen Gewürze auf unsere Gesundheit haben. </p>
<h2><span><b></b></span></h2>",Direkt vom Feld,Gewürze,<built-in function id>,100g Geräucherter Urwaldpfeffer,100g Geräucherter Urwaldpfeffer,,9.90,True,True,58-02-100,"Gewürze
Pfeffer
",True,100,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Urwaldpfeffer_geraeuchert_doypack.jpg?v=1607003108 ,,None 
122,roter-urwaldpfeffer,Urwaldpfeffer - Special,"<p>Von unserer Kooperative <a href=""https://direktvomfeld.eu/blogs/erzeuger-produzenten/kooperative-organic-wayanad?_pos=1&amp;_sid=b9cfd34e5&amp;_ss=r"" title=""Link zu Organic Wayanad Direkt vom Feld"" target=""_blank"">Organic Wayanad</a> haben wir zwei ganz besondere Raritäten bekommen: Geräucherten Urwaldpfeffer und Schwarzen Urwaldpfeffer Spätlese. </p>
<h2 align=""justify"">Herkunft </h2>
<p>Beide Spezialitäten stammen ebenso wie der <a href=""https://direktvomfeld.eu/products/urwaldpfeffer?_pos=1&amp;_psq=schwarzer-urwald&amp;_ss=e&amp;_v=1.0"" title=""Link zu Schwarzem Urwaldpfeffer Direkt vom Feld"" target=""_blank"">Schwarze Urwaldpfeffer</a> aus der Wayanad-Bergregion im Süd-Westen Indiens. In Wayanad liegt der Ursprung des Pfeffers. Unsere Kooperative <a href=""https://direktvomfeld.eu/blogs/erzeuger-produzenten/kooperative-organic-wayanad"" title=""Link zu Kooperative Organic Wayanad Direkt vom Feld"" target=""_blank"">Organic Wayanad</a> baut dort ausschließlich alte ursprüngliche Pfeffersorten an, die nicht auf Ertrag gezüchtet oder gekreuzt wurden und deshalb besonders intensiv und aromatisch sind.  Die zur Kooperative gehörenden Kleinbauern bauen den Pfeffer in Mischkulturen zusammen mit Kaffee, <a href=""https://direktvomfeld.eu/products/kakaobohnen?_pos=10&amp;_sid=73ffbe1b4&amp;_ss=r"" title=""Link zu Kakaobohnen Direkt vom Feld"" target=""_blank"">Kakao</a>, Bananenstauden und anderen Gewürzen an. Geerntet wird von Hand, anschließend werden die Pfefferbeeren schonend getrocknet. </p>
<p> <img data-mce-fragment=""1"" style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn.shopify.com/s/files/1/1541/6109/files/Direkt_vom_Feld_Indien_Kreuzkuemmel_web_480x480.jpg?v=1607074231"" alt="""" data-mce-selected=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/1541/6109/files/Direkt_vom_Feld_Indien_Kreuzkuemmel_web_480x480.jpg?v=1607074231""></p>
<h2>Geräucherter Urwaldpfeffer</h2>
<p>Der Geräucherte Urwaldpfeffer ist eine besondere Pfefferspezialität und punktet mit fruchtiger Schärfe und rauchigem Aroma.  Bereits beim öffnen der Tüte entfaltet sich ein intensiv, rauchiger Duft, der an Schinken erinnert. Besonders Marinaden für Fleisch, Gemüse, Tofu oder Fisch werden durch den geräucherten Urwaldpfeffer unschlagbar lecker. Aber auch zum Nachwürzen, für Salate und Soßen ist der besondere Pfeffer bestens geeignet.</p>
<p><strong>Unsere Empfehlung: </strong><a href=""https://direktvomfeld.eu/products/urwaldpfeffer?_pos=1&amp;_psq=schwarzer-urwald&amp;_ss=e&amp;_v=1.0"" title=""Link zu Schwarzem Urwaldpfeffer Direkt vom Feld"" target=""_blank"">Schwarzen Urwaldpfeffer</a> und geräucherten Urwaldpfeffer 1:1 in der Pfeffermühle mischen, um Speisen ein einzigartig fruchtiges Aroma mit leichter Rauchnote zu verleihen. </p>
<h2><strong>Schwarzer Urwaldpfeffer Spätlese </strong></h2>
<p>Auch der Spätlese Pfeffer ist eine besondere Rarität aus dem Süden Indiens. Weinliebhaber kennen den Begriff Spätlese sicher schon, doch auch bei Gewürzen hängt das Aroma maßgeblich vom Zeitpunkt der Ernte ab. Die Pfefferbeeren des Spätlesepfeffers werden von unserer Kooperative <a href=""https://direktvomfeld.eu/blogs/erzeuger-produzenten/kooperative-organic-wayanad?_pos=1&amp;_sid=ff17de883&amp;_ss=r"" title=""Link zu Organic Wayanad Direkt vom Feld"" target=""_blank"">Organic Wayanad</a> erst geerntet, wenn sie ihre volle Reife haben und damit einige Wochen nach der eigentlichen Pfefferernte. Dadurch entsteht ein besonders intensives, vollmundiges Aroma mit warmer, milder Schärfe und süßlichen Nuancen.</p>
<h3><strong></strong></h3>
<h3>Unsere Top 5 Verwendungsmöglichkeiten für unsere Urwaldpfeffer Specials. </h3>
<ol>
<li>
<p>Marinaden für Fleisch, Gemüse oder Tofu </p>
</li>
<li>
<p>Dips, Soßen oder Aufstriche </p>
</li>
<li>
<p>Bunte Salate </p>
</li>
<li>
<p>Frisches Obst wie Mango, Himbeeren oder Ananas, mit Schwarzem Urwaldpfeffer Spätlese</p>
</li>
<li>
<p>Als Topping auf Suppen, Steak, belegtem Brot oder Ofengemüse </p>
</li>
</ol>
<h3><strong>Bei der Verwendung zu beachten:</strong></h3>
<p align=""justify"">Wir empfehlen Pfeffer immer im Ganzen zu kaufen und frisch zu mahlen. Dafür eignet sich eine <a href=""https://direktvomfeld.eu/products/pfeffer-oder-salzmuehle-acacia"" title=""Link zu Holzmühle Direkt vom Feld"" target=""_blank"">Gewürzmühle</a> oder ein <a href=""https://direktvomfeld.eu/products/moerser?_pos=1&amp;_sid=61e1c91e7&amp;_ss=r"" title=""Link zu Mörser Direkt vom Feld"" target=""_blank"">Mörser</a>. Dadurch, dass das Pfefferkorn erst kurz vor dem Verzehr aufgebrochen wird, entfalten sich viel mehr ätherische Öle und es entsteht ein unverwechselbares Aroma, das nicht mit bereits gemahlenem Pfeffer zu vergleichen ist. </p>
<p align=""justify"">Das Aroma unserer Pfefferspezialitäten ist so besonders, das es nicht verkocht werden sollte. Deshalb empfehlen wir besonders den Schwarzen Urwaldpfeffer Spätlese für die kalte Küche bzw. als Topping für bereits fertig gekochte Gerichte zu verwenden. </p>
<h2><strong>Wirkung<em>  </em></strong></h2>
<p align=""justify"">Wie bei allen anderen Gewürzen auch, achten wir bei unseren Urwaldpfeffer Specials auf einen hohen Anteil an ätherischen Ölen. Diese sind nicht nur verantwortlich für das besonders intensive Aroma, sondern auch für die positive Wirkung auf unseren Organismus.</p>
<p align=""justify"">Aufgrund der Verordnung (EG) Nr. 1924/2006 dürfen wir an dieser Stelle leider keine gesundheitsbezogenen Angaben zu unseren Gewürzen machen. Bitte recherchiere selbst, welche Wirkungen Gewürze auf unsere Gesundheit haben. </p>
<h2><span><b></b></span></h2>",Direkt vom Feld,Gewürze,<built-in function id>,100g Urwaldpfeffer Spätlese,100g Urwaldpfeffer Spätlese,,10.90,True,True,45-02-100,"Gewürze
Pfeffer
",True,100,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Urwaldpfeffer_spaetlese_doypack.jpg?v=1607003108 ,,None 
123,roter-urwaldpfeffer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/Bilder_vorlage_1800x13502.jpg?v=1607003108,1.0,
124,roter-urwaldpfeffer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/direkt-vom-feld-gewurze-schwarzer-urwaldpfeffer-17670160744613_82bb5d04-3ff5-4600-9d0f-2a4b5d4d50d9.jpg?v=1607003108,2.0,
125,roter-urwaldpfeffer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/direkt-vom-feld-gewurze-schwarzer-urwaldpfeffer-17670160908453_f5563425-933b-45f0-8273-3d20191b373d.jpg?v=1607003108,3.0,
126,roter-urwaldpfeffer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/direkt-vom-feld-gewurze-schwarzer-urwaldpfeffer-17670161105061_9a5404b0-65fa-4f80-9fbc-ef54c2104170.jpg?v=1607003108,4.0,
127,roter-urwaldpfeffer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/direkt-vom-feld-gewurze-schwarzer-urwaldpfeffer-17670161399973_2f91fc1f-677c-4f60-854f-00922d03f854.jpg?v=1607003108,5.0,
128,roter-urwaldpfeffer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/direkt-vom-feld-gewurze-schwarzer-urwaldpfeffer-17670160253093_e62e082c-fb89-4389-81b9-608718cbb583.jpg?v=1607003108,6.0,
129,roter-urwaldpfeffer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Urwaldpfeffer_geraeuchert_doypack.jpg?v=1607003108,7.0,
130,roter-urwaldpfeffer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/DvF_Urwaldpfeffer_spaetlese_doypack.jpg?v=1607003108,8.0,
131,roter-urwaldpfeffer,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1541/6109/products/direkt-vom-feld-gewurze-schwarzer-urwaldpfeffer-17670161334437_d481d0ec-0a82-49ff-a76d-9ec81236dd07.jpg?v=1607003108,9.0,
